Student ID,student_name,gender,grade,school_name,reading_score,math_score
5998,Jesse Perez,M,11th,Shelton High School,95,93
5999,Jennifer Nelson,F,9th,Shelton High School,95,93
6000,Christopher James,M,11th,Shelton High School,95,93
6001,Bradley Russell,M,9th,Shelton High School,95,93
6002,Jessica Bowman,F,9th,Shelton High School,95,93
6003,James Owens,M,9th,Shelton High School,95,93
6004,Misty Lopez,F,10th,Shelton High School,94,93
6005,James Burch,M,12th,Shelton High School,94,93
6006,Ashley Richardson,F,9th,Shelton High School,94,93
6007,Savannah Haynes,F,12th,Shelton High School,94,93
6008,Shelia Montgomery,F,11th,Shelton High School,94,93
6009,Phillip Riddle,M,10th,Shelton High School,94,93
6010,Scott Williamson,M,9th,Shelton High School,94,93
6011,Crystal Page,F,11th,Shelton High School,94,93
6012,Debra Nunez,F,11th,Shelton High School,94,93
6013,Laura Mcclain,F,9th,Shelton High School,94,93
6014,Vincent Bennett,M,11th,Shelton High School,94,93
6015,Joshua Lang,M,11th,Shelton High School,94,93
6016,Patrick Miller,M,12th,Shelton High School,94,93
6017,Mr. George Goodwin MD,M,9th,Shelton High School,94,93
6018,Joe Anderson,M,12th,Shelton High School,94,93
6019,Christopher Maldonado,M,9th,Shelton High School,94,93
6020,Jermaine Parker,M,10th,Shelton High School,94,93
6021,Chris Williams,M,11th,Shelton High School,94,93
6022,Alexandra Brady,F,12th,Shelton High School,94,93
6023,Jose Williams,M,11th,Shelton High School,94,93
6024,Lydia Jacobson,F,10th,Shelton High School,94,93
6025,Mark Weiss,M,9th,Shelton High School,94,93
6026,Jason Torres,M,9th,Shelton High School,94,93
6027,Valerie Allen,F,11th,Shelton High School,94,93
6028,Derek Santana,M,11th,Shelton High School,94,93
6029,William White,M,11th,Shelton High School,94,93
6030,Todd Holmes,M,12th,Shelton High School,94,93
6031,Brian Walker,M,12th,Shelton High School,94,93
6032,Jennifer Parrish,F,9th,Shelton High School,94,93
6033,Carolyn Best,F,11th,Shelton High School,94,93
6034,Lauren Smith,F,9th,Shelton High School,94,93
6035,Amanda Ramirez DDS,F,9th,Shelton High School,94,93
6036,Olivia Donovan,F,9th,Shelton High School,94,93
6037,Christopher Sutton,M,11th,Shelton High School,94,93
6038,Mario Lopez,M,10th,Shelton High School,94,93
6039,Richard Glass,M,10th,Shelton High School,94,93
6040,Jasmine Payne,F,12th,Shelton High School,94,93
6041,Melissa Clark,F,9th,Shelton High School,94,93
6042,Rhonda Myers,F,11th,Shelton High School,93,93
6043,Elizabeth Steele,F,11th,Shelton High School,93,93
6044,Connor Duncan,M,12th,Shelton High School,93,93
6045,Joshua Gray,M,12th,Shelton High School,93,93
6046,Jessica Walker,F,9th,Shelton High School,93,93
6047,Tina Smith,F,9th,Shelton High School,93,93
6048,Brian Jones,M,9th,Shelton High School,93,93
6049,Robert Johnson,M,11th,Shelton High School,93,93
6050,John Christensen,M,9th,Shelton High School,93,93
6051,Christopher Cook,M,10th,Shelton High School,93,93
6052,Collin Myers,M,12th,Shelton High School,93,93
6053,Michelle Smith,F,10th,Shelton High School,93,93
6054,John Castillo,M,10th,Shelton High School,93,93
6055,Christopher Mccarthy,M,9th,Shelton High School,93,93
6056,Lawrence Snyder,M,9th,Shelton High School,93,93
6057,Carla Martinez,F,9th,Shelton High School,93,93
6058,Kayla Fuentes,F,12th,Shelton High School,93,93
6059,Nancy Valdez,F,11th,Shelton High School,93,93
6060,Shannon Jones,F,11th,Shelton High School,93,93
6061,George Mckee,M,11th,Shelton High School,93,93
6062,Kenneth Guerrero,M,11th,Shelton High School,93,93
6063,Tracy Brown,M,12th,Shelton High School,92,93
6064,Maria Parsons,F,11th,Shelton High School,92,93
6065,Andrew Lang,M,11th,Shelton High School,92,93
6066,Danielle Montes,F,9th,Shelton High School,92,93
6067,Christopher Bates,M,12th,Shelton High School,92,93
6068,Kathy Evans,F,10th,Shelton High School,92,93
6069,Billy Hernandez,M,10th,Shelton High School,92,93
6070,Shannon Anderson,F,10th,Shelton High School,92,93
6071,Andrew Horton,M,12th,Shelton High School,92,93
6072,Kyle Glover,M,12th,Shelton High School,92,93
6073,Michael Moore,M,11th,Shelton High School,92,93
6074,Aaron Morris MD,M,9th,Shelton High School,92,93
6075,Debra Kelley,F,12th,Shelton High School,92,93
6076,Robin Mueller,F,9th,Shelton High School,92,93
6077,Michael Stein,M,12th,Shelton High School,92,93
6078,Alexis Boyd,F,10th,Shelton High School,92,93
6079,Andrew Mason,M,11th,Shelton High School,92,93
6080,Alex Dickson,M,9th,Shelton High School,92,93
6081,Michelle Byrd,F,12th,Shelton High School,92,93
6082,Sheila Bradford,F,12th,Shelton High School,92,93
6083,Kimberly Rose,F,10th,Shelton High School,92,93
6084,Hannah Young,F,10th,Shelton High School,92,93
6085,Justin Jordan,M,9th,Shelton High School,92,93
6086,Jerry Welch,M,10th,Shelton High School,92,93
6087,Brian Garrett,M,12th,Shelton High School,92,93
6088,Brooke Gonzalez,F,12th,Shelton High School,92,93
6089,Anna Thomas,F,10th,Shelton High School,92,93
6090,Carla Hall,F,11th,Shelton High School,92,93
6091,Andrew Norman,M,10th,Shelton High School,92,93
6092,Heidi Bowman,F,12th,Shelton High School,92,93
6093,Autumn Garcia,F,11th,Shelton High School,92,93
6094,Jennifer White,F,10th,Shelton High School,92,93
6095,Anthony West,M,9th,Shelton High School,91,93
6096,Linda Carney,F,10th,Shelton High School,91,93
6097,William Schmidt,M,9th,Shelton High School,91,93
6098,Juan Brown,M,12th,Shelton High School,91,93
6099,Anna Myers,F,10th,Shelton High School,91,93
6100,Leslie Dominguez,F,9th,Shelton High School,91,93
6101,Mrs. Michelle Butler,F,9th,Shelton High School,91,93
6102,Brittany Chavez,F,11th,Shelton High School,91,93
6103,Maria Woods,F,10th,Shelton High School,91,93
6104,Jessica Brooks,F,12th,Shelton High School,91,93
6105,Carla Ali,F,11th,Shelton High School,91,93
6106,Karen Johnson,F,12th,Shelton High School,91,93
6107,Kenneth Palmer,M,12th,Shelton High School,91,93
6108,Katherine Watson,F,12th,Shelton High School,91,93
6109,David Vazquez,M,10th,Shelton High School,91,93
6110,Felicia Ross,F,10th,Shelton High School,91,93
6111,Melanie Crawford,F,10th,Shelton High School,91,93
6112,Joanna Martin,F,9th,Shelton High School,91,93
6113,Michelle Gomez,F,9th,Shelton High School,91,93
6114,Thomas Brown,M,12th,Shelton High School,91,93
6115,Troy Hudson,M,11th,Shelton High School,91,93
6116,Becky Cherry,F,10th,Shelton High School,91,93
6117,David Reid,M,9th,Shelton High School,91,93
6118,Charles Martinez,M,12th,Shelton High School,91,93
6119,Lori Norman,F,9th,Shelton High School,90,93
6120,Sandra James,F,12th,Shelton High School,90,93
6121,Bryan Jones,M,9th,Shelton High School,90,93
6122,Nicholas Fernandez,M,12th,Shelton High School,90,93
6123,Brittany Adams,F,11th,Shelton High School,90,93
6124,James Campos,M,11th,Shelton High School,90,93
6125,Jared Bauer,M,10th,Shelton High School,90,93
6126,John Hensley,M,10th,Shelton High School,90,93
6127,Richard Zuniga,M,9th,Shelton High School,90,93
6128,Andrea Johnson,F,12th,Shelton High School,90,93
6129,Mr. Robert Carson,M,10th,Shelton High School,90,93
6130,Cody Larsen,M,11th,Shelton High School,90,93
6131,John Armstrong,M,11th,Shelton High School,90,93
6132,Sarah Copeland,F,10th,Shelton High School,90,93
6133,Julie Bennett,F,9th,Shelton High School,90,93
6134,Tamara Welch,F,11th,Shelton High School,90,93
6135,Tanya Clark,F,11th,Shelton High School,90,93
6136,Joshua Vasquez,M,10th,Shelton High School,90,93
6137,Katherine Mcdonald,F,12th,Shelton High School,90,93
6138,Catherine Morse,F,9th,Shelton High School,90,93
6139,Debbie Washington,F,9th,Shelton High School,90,93
6140,Victoria Welch,F,10th,Shelton High School,89,93
6141,Larry Sutton,M,10th,Shelton High School,89,93
6142,Charles Michael,M,10th,Shelton High School,89,93
6143,Laura White,F,10th,Shelton High School,89,93
6144,Tammy Williams,F,10th,Shelton High School,89,93
6145,Ronald Myers,M,10th,Shelton High School,89,93
6146,James Johnston,M,10th,Shelton High School,89,93
6147,Brent Davis,M,9th,Shelton High School,89,93
6148,Kendra Miller,F,9th,Shelton High School,89,93
6149,Christian Lee,M,9th,Shelton High School,89,93
6150,Brian Parker,M,9th,Shelton High School,89,93
6151,Howard Wood,M,11th,Shelton High School,89,93
6152,Harry Klein,M,11th,Shelton High School,89,93
6153,Karl Hernandez,M,9th,Shelton High School,89,93
6154,Darrell Johnson,M,11th,Shelton High School,89,93
6155,Melissa Lopez,F,11th,Shelton High School,89,93
6156,Joseph Swanson,M,12th,Shelton High School,89,93
6157,Teresa Knight,F,10th,Shelton High School,89,93
6158,Carrie Bullock,F,12th,Shelton High School,89,93
6159,Sean Cook,M,9th,Shelton High School,89,93
6160,Steven Robinson,M,9th,Shelton High School,89,93
6161,Sandra Flores,F,10th,Shelton High School,89,93
6162,Nathan May,M,9th,Shelton High School,89,93
6163,Heather Mendoza,F,9th,Shelton High School,89,93
6164,Nicholas Nichols,M,9th,Shelton High School,89,93
6165,Michael Rosales,M,12th,Shelton High School,89,93
6166,Jeremy Hampton,M,11th,Shelton High School,89,93
6167,Jessica Ortega,F,9th,Shelton High School,89,93
6168,Laurie White,F,10th,Shelton High School,89,93
6169,Spencer Porter,M,9th,Shelton High School,89,93
6170,Rachael Waller,F,10th,Shelton High School,89,93
6171,Michael Schneider,M,11th,Shelton High School,89,93
6172,Justin Cruz,M,11th,Shelton High School,89,93
6173,Thomas Porter,M,9th,Shelton High School,89,93
6174,Derek Watkins,M,9th,Shelton High School,89,93
6175,Hannah Montgomery,F,9th,Shelton High School,89,93
6176,Anna Webster,F,11th,Shelton High School,89,93
6177,Karen Watkins,F,9th,Shelton High School,88,93
6178,Adrian Williams,M,11th,Shelton High School,88,93
6179,James Erickson,M,12th,Shelton High School,88,93
6180,Mary Meza,F,10th,Shelton High School,88,93
6181,Sarah Price,F,11th,Shelton High School,88,93
6182,Linda Lucas,F,9th,Shelton High School,88,93
6183,Dale Boyer,M,9th,Shelton High School,88,93
6184,Kyle Price,M,10th,Shelton High School,88,93
6185,Greg Mcfarland,M,9th,Shelton High School,88,93
6186,Douglas French,M,12th,Shelton High School,88,93
6187,Steve Hughes,M,11th,Shelton High School,88,93
6188,Eric Bennett,M,10th,Shelton High School,88,93
6189,Claire Buck,F,10th,Shelton High School,88,93
6190,Robert Sheppard,M,11th,Shelton High School,88,93
6191,Douglas Soto,M,9th,Shelton High School,88,93
6192,Sharon Curry,F,11th,Shelton High School,88,93
6193,Kimberly Miller,F,9th,Shelton High School,88,93
6194,Mark Brown,M,11th,Shelton High School,88,93
6195,Evan Williams,M,12th,Shelton High School,88,93
6196,Stephen Schneider,M,9th,Shelton High School,88,93
6197,Angela Young,F,11th,Shelton High School,88,93
6198,Alan Lopez,M,9th,Shelton High School,88,93
6199,Sandra Johnson,F,12th,Shelton High School,87,93
6200,Veronica Francis,F,12th,Shelton High School,87,93
6201,Kim West,F,10th,Shelton High School,87,93
6202,Rhonda Larson,F,11th,Shelton High School,87,93
6203,Nicholas Anderson,M,11th,Shelton High School,87,93
6204,Andrea Figueroa,F,10th,Shelton High School,87,93
6205,Carrie Figueroa,F,11th,Shelton High School,87,93
6206,Angela Jackson,F,9th,Shelton High School,87,93
6207,Connor Lucas,M,11th,Shelton High School,87,93
6208,Anthony Schwartz,M,10th,Shelton High School,87,93
6209,Rebecca Collier,F,9th,Shelton High School,87,93
6210,Steven Payne,M,11th,Shelton High School,87,93
6211,Mrs. Jennifer Martin DDS,F,9th,Shelton High School,87,93
6212,Jacqueline Kane,F,9th,Shelton High School,87,93
6213,Michael Blair,M,11th,Shelton High School,87,93
6214,David Hernandez,M,12th,Shelton High School,87,93
6215,Rebecca Martinez,F,12th,Shelton High School,87,93
6216,Samantha Sexton,F,9th,Shelton High School,87,93
6217,Katrina Morris,F,11th,Shelton High School,87,93
6218,Eric Williams,M,12th,Shelton High School,87,93
6219,Melinda Fox,F,11th,Shelton High School,87,93
6220,Malik Bennett,M,10th,Shelton High School,87,93
6221,Jessica Walters,F,11th,Shelton High School,87,93
6222,Jeffery Strong,M,9th,Shelton High School,87,93
6223,Steven Adams,M,10th,Shelton High School,87,93
6224,Robert Henry,M,9th,Shelton High School,87,93
6225,Michael Bates,M,10th,Shelton High School,87,93
6226,James Campbell,M,9th,Shelton High School,87,93
6227,Austin Wright,M,9th,Shelton High School,87,93
6228,Matthew Leonard,M,10th,Shelton High School,87,93
6229,Chris Farrell,M,12th,Shelton High School,87,93
6230,Melissa Reese,F,9th,Shelton High School,87,93
6231,Jack Shaw,M,10th,Shelton High School,87,93
6232,Laura Church,F,11th,Shelton High School,87,93
6233,Charles Hill,M,11th,Shelton High School,87,93
6234,Brent Huber,M,10th,Shelton High School,87,93
6235,Tracy Carrillo,F,12th,Shelton High School,87,93
6236,Dana Baker,F,11th,Shelton High School,87,93
6237,Jamie Santiago,F,10th,Shelton High School,87,93
6238,Natasha Richardson,F,11th,Shelton High School,87,93
6239,Tammy Luna,F,12th,Shelton High School,86,93
6240,Fred Hendrix,M,12th,Shelton High School,86,93
6241,Jason Branch,M,12th,Shelton High School,86,93
6242,Tracy Peters,F,12th,Shelton High School,86,93
6243,Brian Ramirez,M,10th,Shelton High School,86,93
6244,Brendan Wong,M,11th,Shelton High School,86,93
6245,Jacqueline James,F,11th,Shelton High School,86,93
6246,Roy Blackwell,M,9th,Shelton High School,86,93
6247,Olivia Austin,F,9th,Shelton High School,86,93
6248,Erin Ryan,F,12th,Shelton High School,86,93
6249,Krystal Davis,F,9th,Shelton High School,86,93
6250,Alisha White,F,12th,Shelton High School,86,93
6251,Hunter Cook,M,12th,Shelton High School,86,93
6252,Yvette Duncan,F,11th,Shelton High School,86,93
6253,Michael Higgins,M,11th,Shelton High School,86,93
6254,Erika Richardson,F,10th,Shelton High School,86,93
6255,Victoria Horn,F,11th,Shelton High School,86,93
6256,Connor Martinez,M,9th,Shelton High School,86,93
6257,Richard Thompson,M,12th,Shelton High School,86,93
6258,Ian Carter,M,12th,Shelton High School,86,93
6259,Leslie Williams,F,10th,Shelton High School,86,93
6260,Daniel Duke,M,10th,Shelton High School,86,93
6261,Brady Richardson,M,12th,Shelton High School,86,93
6262,Alexis Flores,F,9th,Shelton High School,86,93
6263,Julia Mcgee,F,10th,Shelton High School,86,93
6264,Kurt Hamilton,M,12th,Shelton High School,86,93
6265,Laura Duke,F,10th,Shelton High School,86,93
6266,Jamie Barker,F,12th,Shelton High School,86,93
6267,Bailey Moore,F,11th,Shelton High School,86,93
6268,Elizabeth Meza,F,10th,Shelton High School,86,93
6269,Alexander Harris,M,12th,Shelton High School,86,93
6270,Glen Gaines,M,9th,Shelton High School,86,93
6271,Hannah Goodwin,F,10th,Shelton High School,86,93
6272,Tina Bates,F,11th,Shelton High School,85,93
6273,Emily Morse,F,11th,Shelton High School,85,93
6274,Lisa Taylor,F,12th,Shelton High School,85,93
6275,Anthony Hamilton,M,11th,Shelton High School,85,93
6276,Bryan Bishop,M,11th,Shelton High School,85,93
6277,Peter Haley,M,10th,Shelton High School,85,93
6278,Wendy Harris,F,10th,Shelton High School,85,93
6279,Kristy Miles,F,11th,Shelton High School,85,93
6280,Angel Mayo,F,10th,Shelton High School,85,93
6281,David Allen,M,10th,Shelton High School,85,93
6282,Matthew Clark,M,10th,Shelton High School,85,93
6283,Erik Carney,M,11th,Shelton High School,85,93
6284,Sarah Bauer,F,9th,Shelton High School,85,93
6285,Jennifer Mcgrath,F,9th,Shelton High School,85,93
6286,Kaitlyn Salinas,F,10th,Shelton High School,85,93
6287,Lisa Smith,F,10th,Shelton High School,85,93
6288,Emily Clements,F,12th,Shelton High School,85,93
6289,Gregory Barrera,M,9th,Shelton High School,85,93
6290,John Braun,M,10th,Shelton High School,85,93
6291,Keith White,M,10th,Shelton High School,85,93
6292,John Patton,M,12th,Shelton High School,85,93
6293,Eric Houston,M,9th,Shelton High School,85,93
6294,Derek Anderson,M,9th,Shelton High School,84,93
6295,Michael Webster,M,11th,Shelton High School,84,93
6296,Carrie Ross,F,10th,Shelton High School,84,93
6297,Marilyn Goodman,F,12th,Shelton High School,84,93
6298,Dennis Moody,M,9th,Shelton High School,84,93
6299,Darlene Roberts,F,12th,Shelton High School,84,93
6300,Anthony Mason,M,10th,Shelton High School,84,93
6301,Ashley Miller,F,11th,Shelton High School,84,93
6302,Joshua Hoffman,M,11th,Shelton High School,84,93
6303,Stacie Browning,F,9th,Shelton High School,84,93
6304,Christopher Gomez,M,10th,Shelton High School,84,93
6305,Keith Riley,M,10th,Shelton High School,84,93
6306,Jason Rodgers,M,9th,Shelton High School,84,93
6307,Gregory Pitts,M,9th,Shelton High School,84,93
6308,Patricia Clark,F,9th,Shelton High School,84,93
6309,Susan Vega,F,11th,Shelton High School,84,93
6310,Elizabeth Faulkner,F,12th,Shelton High School,84,93
6311,James Walker,M,11th,Shelton High School,84,93
6312,Sandra Mcbride,F,12th,Shelton High School,84,93
6313,Priscilla Shaw,F,10th,Shelton High School,84,93
6314,Shawn Burgess,M,10th,Shelton High School,84,93
6315,Steve Villegas,M,10th,Shelton High School,84,93
6316,Krystal Brooks,F,9th,Shelton High School,84,93
6317,Steven Castro,M,11th,Shelton High School,84,93
6318,Miss Amber Wallace,F,12th,Shelton High School,84,93
6319,Christine Ramirez,F,9th,Shelton High School,84,93
6320,Julie Young,F,9th,Shelton High School,84,93
6321,Nicholas Becker,M,10th,Shelton High School,84,93
6322,Stephanie Cooper,F,11th,Shelton High School,84,93
6323,Kathy Mills,F,12th,Shelton High School,84,93
6324,Mark Lambert,M,9th,Shelton High School,83,93
6325,Jacob Ward,M,10th,Shelton High School,83,93
6326,Barbara Livingston,F,9th,Shelton High School,83,93
6327,Alex Curtis,M,10th,Shelton High School,83,93
6328,Keith Waters,M,9th,Shelton High School,83,93
6329,Michael Wood,M,11th,Shelton High School,83,93
6330,Jorge Gates,M,12th,Shelton High School,83,93
6331,Elizabeth Freeman,F,11th,Shelton High School,83,93
6332,Thomas Francis,M,10th,Shelton High School,83,93
6333,Lisa Alexander,F,10th,Shelton High School,83,93
6334,Alexandra Mason,F,9th,Shelton High School,83,93
6335,Tina Garcia,F,12th,Shelton High School,83,93
6336,Jennifer Mckay,F,10th,Shelton High School,83,93
6337,Dana Drake,F,11th,Shelton High School,83,93
6338,Brian Leonard,M,12th,Shelton High School,83,93
6339,Pamela Smith,F,11th,Shelton High School,83,93
6340,Kyle Evans,M,9th,Shelton High School,83,93
6341,Patrick Robles,M,11th,Shelton High School,83,93
6342,Lance Schroeder,M,12th,Shelton High School,83,93
6343,Linda Young,F,11th,Shelton High School,83,93
6344,Joseph Brown,M,11th,Shelton High School,83,93
